,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Customer_ID,Frequency,Monetary,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
17159,130,2099.59,11/18/2011,22,5,5,5,555,Champions
12610,106,2099.54,11/17/2011,23,5,5,5,555,Champions
17742,85,2098.48,8/18/2011,114,3,5,5,355,Loyal Customers
13753,80,2094.57,2/25/2011,288,3,5,5,355,Loyal Customers
13591,101,2093.94,10/6/2011,65,4,5,5,455,Champions
14469,145,2093.46,10/19/2010,417,2,5,5,255,At Risk
13265,90,2092.66,10/17/2011,54,4,5,5,455,Champions
15456,227,2091.52,3/1/2011,284,3,5,5,355,Loyal Customers
15151,57,2085.61,10/12/2010,424,2,5,5,255,At Risk
17705,120,2083.9,12/6/2011,4,5,5,5,555,Champions
16016,297,2083.4,12/6/2011,4,5,5,5,555,Champions
16934,141,2083.14,10/16/2011,55,4,5,5,455,Champions
14443,133,2082.97,10/17/2011,54,4,5,5,455,Champions
18026,17,2074.07,7/27/2010,501,2,2,5,225,Lost
17048,101,2071.68,8/14/2011,118,3,5,5,355,Loyal Customers
17585,384,2064.71,8/22/2011,110,3,5,5,355,Loyal Customers
13748,58,2064.35,9/5/2011,96,3,5,5,355,Loyal Customers
16726,262,2063.88,11/13/2011,27,4,5,5,455,Champions
12586,94,2062.67,11/22/2011,18,5,5,5,555,Champions
16795,336,2062.41,12/9/2010,366,3,5,5,355,Loyal Customers
15221,29,2062.2,12/8/2010,367,3,5,5,355,Loyal Customers
13476,106,2061.47,6/14/2011,179,3,5,5,355,Loyal Customers
18258,50,2059.67,9/1/2010,465,2,5,5,255,At Risk
17633,101,2057.39,11/8/2011,32,4,5,5,455,Champions
12518,124,2056.89,12/9/2011,1,5,5,5,555,Champions
15253,116,2055.09,11/23/2011,17,5,5,5,555,Champions
14188,65,2054.36,11/9/2011,31,4,5,5,455,Champions
16235,115,2053.71,10/30/2011,41,4,5,5,455,Champions
16794,502,2052.7,12/8/2011,2,5,5,5,555,Champions
16176,72,2052.69,10/14/2010,422,2,5,5,255,At Risk
17086,96,2050.08,12/2/2011,8,5,5,5,555,Champions
13874,69,2049.15,12/16/2010,359,3,5,5,355,Loyal Customers
16027,35,2048.36,9/9/2011,92,4,5,5,455,Champions
14232,115,2048.07,10/28/2011,43,4,5,5,455,Champions
17666,44,2047.8,12/6/2011,4,5,5,5,555,Champions
13663,99,2047.51,6/13/2011,180,3,5,5,355,Loyal Customers
14000,49,2046.34,5/12/2011,212,3,5,5,355,Loyal Customers
15473,14,2046,11/25/2011,15,5,2,5,525,New Customers
12868,134,2043.76,6/7/2011,186,3,5,5,355,Loyal Customers
17289,266,2041.8,11/8/2011,32,4,5,5,455,Champions
12585,87,2040.1,4/19/2011,235,3,5,5,355,Loyal Customers
14988,235,2038.65,5/12/2011,212,3,5,5,355,Loyal Customers
16214,98,2038.25,6/22/2011,171,3,5,5,355,Loyal Customers
16331,34,2037.7,10/3/2010,433,2,5,5,255,At Risk
17846,1,2033.1,9/15/2011,86,4,2,5,425,New Customers
13630,71,2031.78,12/4/2011,6,5,5,5,555,Champions
14225,86,2031.07,10/1/2010,435,2,5,5,255,At Risk
15272,286,2030.95,10/13/2011,58,4,5,5,455,Champions
15506,273,2030.33,11/17/2011,23,5,5,5,555,Champions
15164,352,2028.11,10/2/2011,69,4,5,5,455,Champions
15384,118,2027.79,6/23/2011,170,3,5,5,355,Loyal Customers
12873,35,2027.3,3/2/2011,283,3,5,5,355,Loyal Customers
13989,86,2026.06,10/5/2011,66,4,5,5,455,Champions
14631,91,2025.69,10/20/2011,51,4,5,5,455,Champions
14651,283,2025.52,10/3/2011,68,4,5,5,455,Champions
12418,102,2021.2,8/19/2011,113,3,5,5,355,Loyal Customers
13696,24,2020.4,10/14/2010,422,2,5,5,255,At Risk
16221,239,2019.92,11/3/2011,37,4,5,5,455,Champions
12348,51,2019.4,9/25/2011,76,4,5,5,455,Champions
14623,282,2016.98,11/7/2011,33,4,5,5,455,Champions
16197,93,2016.71,8/27/2010,470,2,5,5,255,At Risk
17152,16,2016.5,5/29/2011,195,3,2,5,325,Others
17126,445,2016.43,7/10/2011,153,3,5,5,355,Loyal Customers
13693,106,2011.82,11/30/2010,375,3,5,5,355,Loyal Customers
17671,75,2009.16,11/24/2011,16,5,5,5,555,Champions
13888,171,2001.59,8/12/2011,120,3,5,5,355,Loyal Customers
16332,197,2000.01,11/11/2011,29,4,5,5,455,Champions
14628,86,1998,9/9/2011,92,4,5,5,455,Champions
16698,5,1998,4/27/2011,227,3,2,5,325,Others
15990,177,1997.75,10/26/2011,45,4,5,5,455,Champions
14152,133,1997.34,9/25/2011,76,4,5,5,455,Champions
15481,38,1993.34,11/3/2010,402,2,5,5,255,At Risk
14301,53,1992.18,8/14/2011,118,3,5,5,355,Loyal Customers
16065,353,1992.13,12/9/2010,366,3,5,5,355,Loyal Customers
13889,83,1991.23,9/8/2011,93,4,5,5,455,Champions
17088,115,1991.01,11/11/2011,29,4,5,5,455,Champions
16960,449,1990.88,11/1/2011,39,4,5,5,455,Champions
17351,69,1988.23,11/3/2011,37,4,5,5,455,Champions
16529,128,1986.8,6/2/2011,191,3,5,5,355,Loyal Customers
15478,69,1983.48,10/30/2011,41,4,5,5,455,Champions
14967,29,1982.61,10/21/2011,50,4,5,5,455,Champions
17337,521,1981.06,7/11/2011,152,3,5,5,355,Loyal Customers
13725,104,1980.56,10/21/2011,50,4,5,5,455,Champions
12582,103,1980.4,4/15/2011,239,3,5,5,355,Loyal Customers
17158,113,1980,11/7/2011,33,4,5,5,455,Champions
15030,33,1979.91,9/29/2011,72,4,5,5,455,Champions
15795,131,1979.87,7/13/2011,150,3,5,5,355,Loyal Customers
13208,252,1976.3,10/12/2011,59,4,5,5,455,Champions
18204,192,1975.35,9/29/2011,72,4,5,5,455,Champions
15531,219,1972.39,12/1/2011,9,5,5,5,555,Champions
17797,271,1971.87,11/17/2011,23,5,5,5,555,Champions
14905,78,1971.39,7/5/2011,158,3,5,5,355,Loyal Customers
12674,83,1970.6,11/1/2011,39,4,5,5,455,Champions
14477,14,1969.6,11/20/2011,20,5,2,5,525,New Customers
14396,249,1969.38,10/5/2011,66,4,5,5,455,Champions
16032,210,1965.72,9/9/2010,457,2,5,5,255,At Risk
17966,113,1963.92,11/2/2011,38,4,5,5,455,Champions
17997,164,1962.46,9/26/2011,75,4,5,5,455,Champions
12399,110,1962.3,8/12/2011,120,3,5,5,355,Loyal Customers
15789,138,1962.01,12/16/2010,359,3,5,5,355,Loyal Customers
16290,124,1957.7,9/1/2010,465,2,5,5,255,At Risk
17039,44,1954.99,4/14/2010,605,2,5,5,255,At Risk
18016,169,1954.56,11/7/2011,33,4,5,5,455,Champions
14794,104,1953.9,12/7/2011,3,5,5,5,555,Champions
17554,88,1952.45,12/8/2011,2,5,5,5,555,Champions
13761,122,1952.17,10/20/2011,51,4,5,5,455,Champions
15885,115,1951.82,9/8/2011,93,4,5,5,455,Champions
16993,28,1950.95,9/2/2010,464,2,5,5,255,At Risk
14014,76,1948.21,9/23/2011,78,4,5,5,455,Champions
15620,129,1942.36,10/14/2011,57,4,5,5,455,Champions
15425,143,1941.12,11/4/2010,401,2,5,5,255,At Risk
12385,65,1938.4,11/25/2010,380,3,5,5,355,Loyal Customers
16619,116,1938.33,3/21/2011,264,3,5,5,355,Loyal Customers
14418,124,1937.25,12/6/2011,4,5,5,5,555,Champions
15561,92,1934.39,11/28/2011,12,5,5,5,555,Champions
12528,92,1933.48,11/30/2011,10,5,5,5,555,Champions
12531,127,1933.2,11/25/2011,15,5,5,5,555,Champions
16859,110,1932.41,7/18/2011,145,3,5,5,355,Loyal Customers
15803,51,1929.66,10/19/2011,52,4,5,5,455,Champions
17236,158,1929.26,11/27/2011,13,5,5,5,555,Champions
16788,478,1928.93,8/8/2011,124,3,5,5,355,Loyal Customers
13029,17,1927.3,11/9/2011,31,4,2,5,425,New Customers
14492,92,1921.91,10/5/2010,431,2,5,5,255,At Risk
16681,49,1921.84,9/28/2011,73,4,5,5,455,Champions
18220,25,1921.76,4/27/2011,227,3,5,5,355,Loyal Customers
14901,134,1919,11/28/2011,12,5,5,5,555,Champions
12644,111,1918.49,8/2/2011,130,3,5,5,355,Loyal Customers
12842,48,1917.99,9/30/2011,71,4,5,5,455,Champions
14332,62,1917.41,11/17/2011,23,5,5,5,555,Champions
16650,98,1916.11,9/29/2011,72,4,5,5,455,Champions
16555,66,1915.68,11/4/2011,36,4,5,5,455,Champions
16692,5,1914.7,3/28/2011,257,3,2,5,325,Others
17046,85,1906.07,7/5/2011,158,3,5,5,355,Loyal Customers
16942,277,1904.99,11/27/2011,13,5,5,5,555,Champions
14250,111,1904.05,12/2/2011,8,5,5,5,555,Champions
14127,117,1900.08,8/9/2011,123,3,5,5,355,Loyal Customers
14710,432,1899.79,11/25/2011,15,5,5,5,555,Champions
12762,69,1898.52,12/2/2011,8,5,5,5,555,Champions
14389,87,1898.01,10/5/2011,66,4,5,5,455,Champions
14730,462,1897.57,12/8/2011,2,5,5,5,555,Champions
17560,55,1895.8,9/6/2011,95,4,5,5,455,Champions
14327,106,1894.93,6/29/2011,164,3,5,5,355,Loyal Customers
15248,106,1893.93,10/24/2010,412,2,5,5,255,At Risk
13984,88,1893.8,11/13/2011,27,4,5,5,455,Champions
17350,143,1893.701,12/1/2011,9,5,5,5,555,Champions
16631,80,1892.52,8/15/2010,482,2,5,5,255,At Risk
13276,239,1891.91,10/7/2011,64,4,5,5,455,Champions
15381,24,1890.57,5/10/2011,214,3,5,5,355,Loyal Customers
14912,63,1889.25,11/23/2011,17,5,5,5,555,Champions
17609,385,1887.9,10/30/2011,41,4,5,5,455,Champions
16172,113,1884.55,9/5/2011,96,4,5,5,455,Champions
14403,25,1880.51,8/1/2011,131,3,5,5,355,Loyal Customers
16660,24,1879.55,11/23/2011,17,5,5,5,555,Champions
18151,106,1879.44,7/28/2011,135,3,5,5,355,Loyal Customers
17227,114,1878.93,11/21/2011,19,5,5,5,555,Champions
15197,59,1877.51,11/29/2011,11,5,5,5,555,Champions
13946,56,1876.23,9/21/2011,80,4,5,5,455,Champions
16426,353,1863.76,12/7/2011,3,5,5,5,555,Champions
14887,6,1862,9/21/2011,80,4,2,5,425,New Customers
13503,189,1859.24,9/29/2011,72,4,5,5,455,Champions
14305,105,1858.96,9/29/2011,72,4,5,5,455,Champions
14130,220,1858.77,1/24/2011,320,3,5,5,355,Loyal Customers
16043,73,1856.59,11/2/2011,38,4,5,5,455,Champions
15081,101,1854.57,11/17/2011,23,5,5,5,555,Champions
16049,485,1852.15,10/30/2011,41,4,5,5,455,Champions
16917,50,1851.88,3/8/2011,277,3,5,5,355,Loyal Customers
12383,99,1850.56,6/8/2011,185,3,5,5,355,Loyal Customers
12381,87,1845.31,12/5/2011,5,5,5,5,555,Champions
12507,49,1844.06,7/28/2011,135,3,5,5,355,Loyal Customers
18180,119,1843.75,12/5/2011,5,5,5,5,555,Champions
12694,83,1843.35,9/30/2011,71,4,5,5,455,Champions
12950,23,1843,12/7/2011,3,5,5,5,555,Champions
15201,100,1842.95,9/13/2011,88,4,5,5,455,Champions
16102,57,1842.14,10/28/2011,43,4,5,5,455,Champions
14224,229,1841.71,8/21/2011,111,3,5,5,355,Loyal Customers
13168,173,1840.73,11/3/2011,37,4,5,5,455,Champions
17919,40,1840.32,9/12/2011,89,4,5,5,455,Champions
15822,65,1840.06,12/6/2011,4,5,5,5,555,Champions
14870,65,1838.95,3/23/2011,262,3,5,5,355,Loyal Customers
13924,117,1838.85,12/8/2011,2,5,5,5,555,Champions
17015,214,1838.61,11/11/2011,29,4,5,5,455,Champions
16175,98,1836.44,9/6/2011,95,4,5,5,455,Champions
15402,131,1830.54,7/14/2011,149,3,5,5,355,Loyal Customers
16152,29,1829.04,3/16/2011,269,3,5,5,355,Loyal Customers
16825,64,1826.89,11/1/2011,39,4,5,5,455,Champions
17244,120,1826.04,10/17/2011,54,4,5,5,455,Champions
14896,253,1826,5/19/2011,205,3,5,5,355,Loyal Customers
15678,92,1825.94,10/18/2011,53,4,5,5,455,Champions
14715,137,1825.45,11/15/2011,25,5,5,5,555,Champions
13884,182,1825.03,12/2/2011,8,5,5,5,555,Champions
17642,108,1824.49,8/12/2011,120,3,5,5,355,Loyal Customers
16169,85,1822.97,12/1/2011,9,5,5,5,555,Champions
14738,80,1821.9,10/28/2011,43,4,5,5,455,Champions
15339,220,1821.02,10/4/2011,67,4,5,5,455,Champions
16205,197,1820.11,11/9/2011,31,4,5,5,455,Champions
17828,67,1820.09,11/17/2011,23,5,5,5,555,Champions
14553,288,1818.6,11/20/2011,20,5,5,5,555,Champions
16233,73,1818.31,9/29/2011,72,4,5,5,455,Champions
17787,128,1817.54,7/10/2011,153,3,5,5,355,Loyal Customers
15807,88,1817.52,10/20/2011,51,4,5,5,455,Champions
12494,108,1815.27,11/24/2011,16,5,5,5,555,Champions
16880,183,1813.21,11/9/2011,31,4,5,5,455,Champions
14915,90,1811.25,9/9/2011,92,4,5,5,455,Champions
16474,337,1810.65,12/2/2011,8,5,5,5,555,Champions
14893,106,1809.61,11/30/2011,10,5,5,5,555,Champions
15530,142,1808.68,11/18/2011,22,5,5,5,555,Champions
17888,160,1807.44,11/18/2011,22,5,5,5,555,Champions
15133,49,1806.9,8/4/2011,128,3,5,5,355,Loyal Customers
13561,229,1803.4,5/8/2011,216,3,5,5,355,Loyal Customers
18161,93,1803.1,11/24/2011,16,5,5,5,555,Champions
14723,416,1803.06,11/29/2011,11,5,5,5,555,Champions
16797,398,1802.02,11/11/2010,394,2,5,5,255,At Risk
16249,69,1800.07,10/18/2011,53,4,5,5,455,Champions
18235,104,1796.48,9/29/2011,72,4,5,5,455,Champions
18236,98,1795.35,11/10/2011,30,4,5,5,455,Champions
17165,100,1794.32,2/28/2011,285,3,5,5,355,Loyal Customers
14708,41,1793.22,12/7/2011,3,5,5,5,555,Champions
18122,357,1793.06,12/1/2011,9,5,5,5,555,Champions
13711,92,1792.26,5/5/2011,219,3,5,5,355,Loyal Customers
13375,71,1792.23,9/12/2011,89,4,5,5,455,Champions
12369,93,1791.15,10/22/2010,414,2,5,5,255,At Risk
17603,106,1788.38,9/22/2011,79,4,5,5,455,Champions
13782,238,1786.08,11/27/2011,13,5,5,5,555,Champions
15608,105,1785.98,11/11/2011,29,4,5,5,455,Champions
16611,110,1785.13,6/6/2011,187,3,5,5,355,Loyal Customers
15452,199,1785.11,11/10/2011,30,4,5,5,455,Champions
15128,123,1783.68,10/10/2011,61,4,5,5,455,Champions
16110,430,1781.59,10/25/2011,46,4,5,5,455,Champions
18214,58,1780.34,6/27/2010,531,2,5,5,255,At Risk
15220,117,1778.96,10/19/2011,52,4,5,5,455,Champions
16770,339,1778.93,10/13/2011,58,4,5,5,455,Champions
16510,112,1777.5,12/2/2010,373,3,5,5,355,Loyal Customers
12458,84,1777.49,9/29/2011,72,4,5,5,455,Champions
12908,5,1776,6/16/2011,177,3,2,5,325,Others
12778,114,1775.68,11/20/2011,20,5,5,5,555,Champions
13920,86,1774.68,10/4/2010,432,2,5,5,255,At Risk
16124,82,1772.49,1/26/2011,318,3,5,5,355,Loyal Customers
15594,103,1771.78,11/24/2011,16,5,5,5,555,Champions
14850,195,1770.96,2/1/2011,312,3,5,5,355,Loyal Customers
14933,4,1770,9/22/2010,444,2,2,5,225,Lost
15972,139,1769.33,9/9/2010,457,2,5,5,255,At Risk
15736,100,1767.12,9/30/2010,436,2,5,5,255,At Risk
13456,63,1766.72,11/22/2011,18,5,5,5,555,Champions
16751,25,1764.72,11/9/2011,31,4,5,5,455,Champions
13648,106,1764.02,11/4/2010,401,2,5,5,255,At Risk
13717,124,1763.3,11/7/2011,33,4,5,5,455,Champions
12784,129,1763.15,11/30/2011,10,5,5,5,555,Champions
15777,39,1762.61,4/12/2011,242,3,5,5,355,Loyal Customers
16511,304,1760.49,11/18/2011,22,5,5,5,555,Champions
16620,94,1758.93,12/6/2011,4,5,5,5,555,Champions
16266,109,1757.95,9/27/2011,74,4,5,5,455,Champions
16595,452,1757.75,10/9/2011,62,4,5,5,455,Champions
12809,81,1755.94,6/15/2011,178,3,5,5,355,Loyal Customers
14704,455,1752.92,11/28/2011,12,5,5,5,555,Champions
14522,45,1748.42,11/15/2011,25,5,5,5,555,Champions
16639,81,1747.98,11/8/2011,32,4,5,5,455,Champions
13808,76,1747.66,12/4/2011,6,5,5,5,555,Champions
17695,61,1746.04,7/31/2011,132,3,5,5,355,Loyal Customers
16348,253,1744.42,11/7/2011,33,4,5,5,455,Champions
16380,31,1743.15,10/9/2011,62,4,5,5,455,Champions
15605,99,1741.95,11/3/2011,37,4,5,5,455,Champions
12425,91,1741.41,9/22/2011,79,4,5,5,455,Champions
16087,10,1739.92,11/15/2010,390,2,2,5,225,Lost
17974,361,1739.09,11/15/2011,25,5,5,5,555,Champions
14584,218,1738.16,6/23/2011,170,3,5,5,355,Loyal Customers
14075,81,1734.87,12/5/2011,5,5,5,5,555,Champions
17268,30,1733.89,8/24/2011,108,3,5,5,355,Loyal Customers
13026,82,1733.08,12/8/2011,2,5,5,5,555,Champions
14400,73,1732.47,7/13/2011,150,3,5,5,355,Loyal Customers
17432,274,1728.99,11/21/2011,19,5,5,5,555,Champions
16891,418,1727.94,12/8/2011,2,5,5,5,555,Champions
14387,139,1727.6,11/7/2011,33,4,5,5,455,Champions
16809,259,1727.43,11/16/2011,24,5,5,5,555,Champions
15730,111,1726.58,10/5/2011,66,4,5,5,455,Champions
17190,190,1726.57,10/12/2011,59,4,5,5,455,Champions
14304,88,1725.01,5/1/2011,223,3,5,5,355,Loyal Customers
13363,102,1723.86,11/22/2011,18,5,5,5,555,Champions
16374,346,1723.4,10/4/2011,67,4,5,5,455,Champions
17135,143,1722.18,11/23/2011,17,5,5,5,555,Champions
17451,100,1721.4,12/8/2011,2,5,5,5,555,Champions
16119,54,1720.81,12/1/2011,9,5,5,5,555,Champions
15267,11,1717.36,11/17/2011,23,5,2,5,525,New Customers
13705,74,1717.19,12/2/2011,8,5,5,5,555,Champions
14021,90,1716.58,7/7/2011,156,3,5,5,355,Loyal Customers
17162,104,1715.46,11/11/2011,29,4,5,5,455,Champions
14692,159,1715.14,7/25/2011,138,3,5,5,355,Loyal Customers
14741,76,1713.09,11/28/2011,12,5,5,5,555,Champions
18239,96,1712.26,5/5/2011,219,3,5,5,355,Loyal Customers
14447,106,1711.73,11/21/2011,19,5,5,5,555,Champions
13665,106,1711.66,11/18/2010,387,2,5,5,255,At Risk
17750,184,1710.45,12/4/2011,6,5,5,5,555,Champions
12405,54,1710.39,7/14/2011,149,3,5,5,355,Loyal Customers
13104,30,1709.1,12/6/2011,4,5,5,5,555,Champions
17731,99,1708.99,9/21/2011,80,4,5,5,455,Champions
15607,109,1708.97,1/7/2011,337,3,5,5,355,Loyal Customers
15947,29,1708.24,9/18/2011,83,4,5,5,455,Champions
12407,77,1708.12,10/21/2011,50,4,5,5,455,Champions
16902,44,1706.88,8/15/2011,117,3,5,5,355,Loyal Customers
13309,130,1706.37,12/2/2011,8,5,5,5,555,Champions
16398,82,1705.8,7/8/2011,155,3,5,5,355,Loyal Customers
14859,66,1705.64,11/27/2011,13,5,5,5,555,Champions
12693,79,1703.02,8/4/2011,128,3,5,5,355,Loyal Customers
15326,129,1700.52,1/10/2011,334,3,5,5,355,Loyal Customers
15911,258,1700.24,3/26/2010,624,2,5,5,255,At Risk
16768,161,1698.57,10/23/2011,48,4,5,5,455,Champions
12932,95,1698.56,6/18/2010,540,2,5,5,255,At Risk
17813,348,1698.07,11/25/2011,15,5,5,5,555,Champions
17694,81,1695.97,7/21/2011,142,3,5,5,355,Loyal Customers
16899,173,1695.77,12/2/2011,8,5,5,5,555,Champions
16010,289,1694.86,4/8/2011,246,3,5,5,355,Loyal Customers
15976,378,1694.41,6/27/2011,166,3,5,5,355,Loyal Customers
12764,45,1693.88,1/27/2011,317,3,5,5,355,Loyal Customers
14245,108,1693.45,5/4/2011,220,3,5,5,355,Loyal Customers
16671,6,1692.27,11/11/2011,29,4,2,5,425,New Customers
13838,403,1690.07,12/4/2011,6,5,5,5,555,Champions
13294,102,1689.53,6/3/2011,190,3,5,5,355,Loyal Customers
13566,366,1688.6,10/30/2011,41,4,5,5,455,Champions
16725,348,1688.26,2/10/2011,303,3,5,5,355,Loyal Customers
12813,45,1687.8,7/26/2010,502,2,5,5,255,At Risk
12775,81,1686.12,11/22/2011,18,5,5,5,555,Champions
13516,61,1685.26,11/18/2011,22,5,5,5,555,Champions
14643,62,1679.89,6/22/2011,171,3,5,5,355,Loyal Customers
15551,143,1679.81,11/3/2011,37,4,5,5,455,Champions
13800,73,1679.56,2/3/2011,310,3,5,5,355,Loyal Customers
12870,93,1676.95,11/29/2010,376,3,5,5,355,Loyal Customers
14831,82,1676.57,1/28/2010,681,2,5,5,255,At Risk
13149,86,1676.06,11/25/2011,15,5,5,5,555,Champions
17656,82,1674.69,9/27/2011,74,4,5,5,455,Champions
13587,30,1673.5,10/7/2011,64,4,5,5,455,Champions
13308,71,1670.37,11/17/2011,23,5,5,5,555,Champions
13417,77,1669.49,12/5/2011,5,5,5,5,555,Champions
13184,179,1668.95,11/25/2011,15,5,5,5,555,Champions
17534,92,1668.83,10/17/2011,54,4,5,5,455,Champions
13434,35,1666.86,9/26/2011,75,4,5,5,455,Champions
13064,93,1666.84,11/27/2011,13,5,5,5,555,Champions
15192,91,1666.39,8/12/2011,120,3,5,5,355,Loyal Customers
17321,271,1665.21,12/1/2011,9,5,5,5,555,Champions
16329,104,1664.92,10/8/2010,428,2,5,5,255,At Risk
12912,24,1662.3,12/7/2011,3,5,5,5,555,Champions
15214,110,1661.44,12/8/2011,2,5,5,5,555,Champions
15649,11,1660.35,1/7/2011,337,3,2,5,325,Others
14583,464,1660.29,12/4/2011,6,5,5,5,555,Champions
18096,391,1657.87,11/28/2011,12,5,5,5,555,Champions
18276,94,1656.52,10/27/2011,44,4,5,5,455,Champions
17041,126,1655.2,11/13/2011,27,4,5,5,455,Champions
16625,99,1654.03,3/10/2011,275,3,5,5,355,Loyal Customers
16813,426,1652.18,12/1/2011,9,5,5,5,555,Champions
12911,236,1651.72,6/6/2010,552,2,5,5,255,At Risk
16634,83,1649.81,5/1/2011,223,3,5,5,355,Loyal Customers
12657,47,1643.18,11/28/2011,12,5,5,5,555,Champions
14420,93,1639.17,9/1/2011,100,3,5,5,355,Loyal Customers
12933,289,1636.63,11/15/2011,25,5,5,5,555,Champions
12398,85,1635.66,10/25/2011,46,4,5,5,455,Champions
17006,129,1635.27,12/5/2011,5,5,5,5,555,Champions
15310,45,1634.64,8/18/2010,479,2,5,5,255,At Risk
18062,54,1632.67,6/19/2011,174,3,5,5,355,Loyal Customers
14164,29,1631.77,9/30/2011,71,4,5,5,455,Champions
18136,88,1631.36,10/7/2011,64,4,5,5,455,Champions
17571,325,1630.91,10/20/2011,51,4,5,5,455,Champions
14904,141,1630.49,12/7/2011,3,5,5,5,555,Champions
16256,29,1629.37,3/18/2011,267,3,5,5,355,Loyal Customers
13554,196,1629.35,11/24/2010,381,2,5,5,255,At Risk
15167,304,1627.62,1/23/2011,321,3,5,5,355,Loyal Customers
14759,102,1625.97,12/5/2011,5,5,5,5,555,Champions
13154,93,1624.84,11/5/2010,400,2,5,5,255,At Risk
15172,110,1624.05,12/1/2011,9,5,5,5,555,Champions
14937,34,1621.88,10/14/2011,57,4,5,5,455,Champions
12379,81,1620.22,9/19/2011,82,4,5,5,455,Champions
15422,120,1619.97,1/20/2011,324,3,5,5,355,Loyal Customers
12577,298,1617.1,11/4/2011,36,4,5,5,455,Champions
16224,116,1616.54,10/13/2011,58,4,5,5,455,Champions
14336,90,1614.91,11/23/2011,17,5,5,5,555,Champions
15013,340,1610.82,8/9/2010,488,2,5,5,255,At Risk
16860,43,1610.62,9/13/2010,453,2,5,5,255,At Risk
13900,95,1610.59,6/9/2011,184,3,5,5,355,Loyal Customers
17814,143,1609.37,11/29/2010,376,3,5,5,355,Loyal Customers
12847,119,1609,11/17/2011,23,5,5,5,555,Champions
13249,35,1608.93,9/8/2011,93,4,5,5,455,Champions
14920,97,1607.17,5/11/2011,213,3,5,5,355,Loyal Customers
12947,97,1603.99,7/19/2011,144,3,5,5,355,Loyal Customers
17515,179,1602.51,11/8/2011,32,4,5,5,455,Champions
15325,224,1601.46,8/28/2011,104,3,5,5,355,Loyal Customers
14178,318,1600.26,12/1/2011,9,5,5,5,555,Champions
14885,31,1598.12,7/31/2011,132,3,5,5,355,Loyal Customers
12514,84,1597.76,3/17/2011,268,3,5,5,355,Loyal Customers
17853,105,1596.29,10/28/2010,408,2,5,5,255,At Risk
15134,85,1596.29,11/25/2011,15,5,5,5,555,Champions
13850,93,1595.48,8/2/2011,130,3,5,5,355,Loyal Customers
13239,93,1594.69,3/23/2011,262,3,5,5,355,Loyal Customers
16801,75,1594.23,6/29/2011,164,3,5,5,355,Loyal Customers
17028,95,1593.83,5/7/2010,582,2,5,5,255,At Risk
15289,97,1593.09,11/10/2011,30,4,5,5,455,Champions
17540,64,1590.6,11/15/2011,25,5,5,5,555,Champions
16092,90,1587.94,8/17/2011,115,3,5,5,355,Loyal Customers
17345,209,1586.63,11/24/2011,16,5,5,5,555,Champions
13156,104,1586.54,11/19/2010,386,2,5,5,255,At Risk
16096,66,1584.97,3/20/2011,265,3,5,5,355,Loyal Customers
13740,94,1582.77,4/13/2011,241,3,5,5,355,Loyal Customers
17867,130,1582.05,11/9/2011,31,4,5,5,455,Champions
14719,235,1581.84,12/8/2011,2,5,5,5,555,Champions
15279,94,1580.54,12/20/2010,355,3,5,5,355,Loyal Customers
13202,69,1580.3,11/10/2010,395,2,5,5,255,At Risk
14587,371,1580.29,11/21/2011,19,5,5,5,555,Champions
13752,94,1579.83,8/7/2011,125,3,5,5,355,Loyal Customers
17222,112,1579.51,10/5/2011,66,4,5,5,455,Champions
12607,101,1579.51,10/10/2011,61,4,5,5,455,Champions
17649,98,1578.89,7/24/2011,139,3,5,5,355,Loyal Customers
13186,79,1575.89,10/31/2011,40,4,5,5,455,Champions
12549,49,1575.68,5/13/2010,576,2,5,5,255,At Risk
13337,87,1575.26,6/11/2010,547,2,5,5,255,At Risk
14489,100,1574.93,5/16/2011,208,3,5,5,355,Loyal Customers
